timestamp,spo2,pulse_rate
1780706116000,95.3,61
1780706120000,95.0,62
1780706124000,95.1,63
1780706128000,95.2,62
1780706132000,95.2,62
1780706136000,94.9,61
1780706140000,95.1,63
1780706144000,95.0,61
1780706148000,95.0,63
1780706152000,95.3,62
1780706156000,95.0,62
1780706160000,94.9,63
1780706164000,94.9,62
1780706168000,94.8,62
1780706172000,94.9,63
1780706176000,95.3,63
1780706180000,95.2,63
1780706184000,94.9,61
1780706188000,95.3,61
1780706192000,95.4,62
1780706196000,94.9,61
1780706200000,95.0,63
1780706204000,95.1,62
1780706208000,94.9,61
1780706212000,95.2,62
1780706216000,95.4,62
1780706220000,94.9,62
1780706224000,95.0,62
1780706228000,95.4,62
1780706232000,95.0,62
1780706236000,95.3,62
1780706240000,95.0,63
1780706244000,95.3,62
1780706248000,95.2,62
1780706252000,94.9,62
1780706256000,95.1,63
1780706260000,95.1,62
1780706264000,95.2,62
1780706268000,95.5,63
1780706272000,95.0,63
1780706276000,95.2,61
1780706280000,95.4,62
1780706284000,95.1,62
1780706288000,95.1,62
1780706292000,95.0,61
1780706296000,95.1,62
1780706300000,95.3,62
1780706304000,95.3,62
1780706308000,95.0,62
1780706312000,95.3,63
1780706316000,95.4,63
1780706320000,95.5,62
1780706324000,95.4,61
1780706328000,95.2,63
1780706332000,95.2,63
1780706336000,95.2,62
1780706340000,95.4,61
1780706344000,95.1,62
1780706348000,95.1,63
1780706352000,95.5,62
1780706356000,95.3,63
1780706360000,95.3,62
1780706364000,95.0,61
1780706368000,95.1,61
1780706372000,95.2,62
1780706376000,95.1,63
1780706380000,95.3,63
1780706384000,95.4,61
1780706388000,95.5,61
1780706392000,95.2,62
1780706396000,95.4,62
1780706400000,95.3,62
1780706404000,95.6,62
1780706408000,95.6,61
1780706412000,95.7,61
1780706416000,95.4,62
1780706420000,95.4,62
1780706424000,95.4,61
1780706428000,95.3,61
1780706432000,95.3,61
1780706436000,95.2,63
1780706440000,95.3,62
1780706444000,95.1,62
1780706448000,95.5,61
1780706452000,95.4,62
1780706456000,95.5,62
1780706460000,95.5,62
1780706464000,95.3,61
1780706468000,95.4,61
1780706472000,95.4,62
1780706476000,95.6,62
1780706480000,95.6,61
1780706484000,95.6,63
1780706488000,95.3,62
1780706492000,95.7,62
1780706496000,95.7,62
1780706500000,95.7,62
1780706504000,95.7,62
1780706508000,95.4,62
1780706512000,95.7,62
1780706516000,95.6,62
1780706520000,95.6,62
1780706524000,95.8,62
1780706528000,95.5,61
1780706532000,95.4,61
1780706536000,95.7,61
1780706540000,95.3,61
1780706544000,95.8,61
1780706548000,95.5,62
1780706552000,95.8,61
1780706556000,95.5,61
1780706560000,95.3,61
1780706564000,95.4,61
1780706568000,95.4,62
1780706572000,95.6,61
1780706576000,95.7,62
1780706580000,95.8,62
1780706584000,95.9,62
1780706588000,95.7,61
1780706592000,95.8,61
1780706596000,95.6,63
1780706600000,95.7,61
1780706604000,95.4,63
1780706608000,95.6,63
1780706612000,95.6,61
1780706616000,95.8,61
1780706620000,95.4,61
1780706624000,95.7,62
1780706628000,95.8,62
1780706632000,95.8,62
1780706636000,95.8,62
1780706640000,95.8,62
1780706644000,95.5,62
1780706648000,95.7,62
1780706652000,95.5,62
1780706656000,95.8,62
1780706660000,95.9,63
1780706664000,95.5,61
1780706668000,95.6,63
1780706672000,95.8,62
1780706676000,95.9,61
1780706680000,96.0,63
1780706684000,95.6,61
1780706688000,95.5,62
1780706692000,95.9,63
1780706696000,95.5,62
1780706700000,95.8,61
1780706704000,95.5,61
1780706708000,96.0,61
1780706712000,95.9,62
1780706716000,95.9,63
1780706720000,95.5,61
1780706724000,95.8,61
1780706728000,95.6,61
1780706732000,95.8,62
1780706736000,96.0,61
1780706740000,96.0,62
1780706744000,95.8,62
1780706748000,95.7,62
1780706752000,95.9,62
1780706756000,96.0,62
1780706760000,96.0,62
1780706764000,95.7,61
1780706768000,95.8,62
1780706772000,95.7,62
1780706776000,96.0,61
1780706780000,96.0,61
1780706784000,95.9,62
1780706788000,96.0,61
1780706792000,95.8,62
1780706796000,95.7,61
1780706800000,95.6,61
1780706804000,96.2,61
1780706808000,95.9,62
1780706812000,96.2,62
1780706816000,95.9,61
1780706820000,95.9,62
1780706824000,95.9,61
1780706828000,95.9,62
1780706832000,96.1,62
1780706836000,96.0,61
1780706840000,96.2,62
1780706844000,96.0,61
1780706848000,95.8,61
1780706852000,96.0,61
1780706856000,95.8,61
1780706860000,96.2,62
1780706864000,95.8,62
1780706868000,96.2,62
1780706872000,96.0,61
1780706876000,96.2,61
1780706880000,95.9,62
1780706884000,96.0,61
1780706888000,95.9,61
1780706892000,95.8,61
1780706896000,96.1,62
1780706900000,95.9,61
1780706904000,96.3,61
1780706908000,96.2,62
1780706912000,96.4,61
1780706916000,95.9,61
1780706920000,95.9,61
1780706924000,96.0,61
1780706928000,96.0,62
1780706932000,96.0,61
1780706936000,96.2,60
1780706940000,96.3,61
1780706944000,96.4,61
1780706948000,96.2,60
1780706952000,95.9,61
1780706956000,96.1,62
1780706960000,96.2,60
1780706964000,96.0,61
1780706968000,96.4,60
1780706972000,95.9,61
1780706976000,96.4,60
1780706980000,95.9,61
1780706984000,96.4,61
1780706988000,96.4,62
1780706992000,96.2,61
1780706996000,96.4,61
1780707000000,96.0,60
1780707004000,96.1,61
1780707008000,96.4,62
1780707012000,96.0,61
1780707016000,96.3,61
1780707020000,96.3,62
1780707024000,96.2,60
1780707028000,96.1,61
1780707032000,96.2,62
1780707036000,96.1,62
1780707040000,96.3,60
1780707044000,96.4,62
1780707048000,96.2,62
1780707052000,96.0,62
1780707056000,96.5,61
1780707060000,96.2,60
1780707064000,96.3,62
1780707068000,96.2,60
1780707072000,96.5,62
1780707076000,96.0,60
1780707080000,96.0,61
1780707084000,96.5,60
1780707088000,96.3,61
1780707092000,96.6,61
1780707096000,96.6,60
1780707100000,96.4,62
1780707104000,96.5,61
1780707108000,96.3,61
1780707112000,96.4,60
1780707116000,96.1,62
1780707120000,96.7,62
1780707124000,96.4,61
1780707128000,96.6,61
1780707132000,96.6,62
1780707136000,96.2,61
1780707140000,96.4,61
1780707144000,96.2,61
1780707148000,96.7,60
1780707152000,96.6,61
1780707156000,96.5,61
1780707160000,96.3,60
1780707164000,96.6,61
1780707168000,96.2,61
1780707172000,96.3,60
1780707176000,96.3,60
1780707180000,96.4,61
1780707184000,96.3,60
1780707188000,96.6,60
1780707192000,96.7,61
1780707196000,96.7,61
1780707200000,96.6,60
1780707204000,96.3,61
1780707208000,96.6,60
1780707212000,96.6,61
1780707216000,96.5,61
1780707220000,96.6,60
1780707224000,96.7,60
1780707228000,96.5,60
1780707232000,96.7,61
1780707236000,96.8,61
1780707240000,96.8,61
1780707244000,96.4,60
1780707248000,96.8,60
1780707252000,96.3,62
1780707256000,96.6,60
1780707260000,96.8,60
1780707264000,96.9,61
1780707268000,96.7,60
1780707272000,96.8,60
1780707276000,96.7,60
1780707280000,96.4,61
1780707284000,96.5,62
1780707288000,96.6,61
1780707292000,96.6,61
1780707296000,96.9,60
1780707300000,96.8,61
1780707304000,96.6,60
1780707308000,96.4,61
1780707312000,96.7,61
1780707316000,96.6,61
1780707320000,96.4,60
1780707324000,96.7,60
1780707328000,96.4,59
1780707332000,96.7,60
1780707336000,96.6,61
1780707340000,96.5,61
1780707344000,96.6,61
1780707348000,96.9,59
1780707352000,96.6,61
1780707356000,96.8,60
1780707360000,96.6,60
1780707364000,96.4,59
1780707368000,96.9,60
1780707372000,96.6,61
1780707376000,96.7,61
1780707380000,96.9,60
1780707384000,96.9,60
1780707388000,96.6,61
1780707392000,96.7,60
1780707396000,97.0,60
1780707400000,96.6,61
1780707404000,96.9,60
1780707408000,97.0,61
1780707412000,97.0,60
1780707416000,96.8,60
1780707420000,97.0,60
1780707424000,97.0,60
1780707428000,96.9,60
1780707432000,96.8,60
1780707436000,96.9,61
1780707440000,96.6,60
1780707444000,96.8,60
1780707448000,96.5,60
1780707452000,96.9,60
1780707456000,96.9,60
1780707460000,96.7,61
1780707464000,96.7,61
1780707468000,96.6,60
1780707472000,96.8,60
1780707476000,97.1,60
1780707480000,96.6,61
1780707484000,97.0,60
1780707488000,96.7,59
1780707492000,96.9,61
1780707496000,96.6,60
1780707500000,96.7,59
1780707504000,97.0,59
1780707508000,97.1,60
1780707512000,97.1,59
1780707516000,97.1,60
1780707520000,96.6,59
1780707524000,96.9,59
1780707528000,97.0,59
1780707532000,96.8,59
1780707536000,97.0,60
1780707540000,97.2,60
1780707544000,96.7,60
1780707548000,96.7,59
1780707552000,96.8,60
1780707556000,97.1,61
1780707560000,96.8,60
1780707564000,96.6,61
1780707568000,96.8,60
1780707572000,96.9,60
1780707576000,97.0,59
1780707580000,96.9,59
1780707584000,96.7,59
1780707588000,97.2,60
1780707592000,97.0,59
1780707596000,96.9,60
1780707600000,96.8,60
1780707604000,97.1,60
1780707608000,96.9,59
1780707612000,97.0,59
1780707616000,96.8,59
1780707620000,97.2,60
1780707624000,97.1,59
1780707628000,97.1,60
1780707632000,96.7,59
1780707636000,96.8,61
1780707640000,96.7,59
1780707644000,97.1,59
1780707648000,96.8,59
1780707652000,97.1,59
1780707656000,97.1,60
1780707660000,96.9,60
1780707664000,97.2,60
1780707668000,97.0,59
1780707672000,97.0,60
1780707676000,96.9,60
1780707680000,97.3,59
1780707684000,97.2,59
1780707688000,97.2,59
1780707692000,96.8,59
1780707696000,97.0,58
1780707700000,97.2,59
1780707704000,96.8,60
1780707708000,97.3,58
1780707712000,97.1,58
1780707716000,97.2,60
1780707720000,97.2,59
1780707724000,97.3,58
1780707728000,97.3,59
1780707732000,97.3,59
1780707736000,96.8,58
1780707740000,96.9,59
1780707744000,97.2,59
1780707748000,97.0,59
1780707752000,96.9,60
1780707756000,96.8,59
1780707760000,97.1,59
1780707764000,97.2,59
1780707768000,97.2,60
1780707772000,96.8,60
1780707776000,97.4,59
1780707780000,97.1,59
1780707784000,97.3,60
1780707788000,96.8,59
1780707792000,97.2,58
1780707796000,96.8,59
1780707800000,97.3,59
1780707804000,96.9,58
1780707808000,97.1,59
1780707812000,97.0,59
1780707816000,97.2,58
1780707820000,97.0,58
1780707824000,97.3,58
1780707828000,96.9,59
1780707832000,96.9,59
1780707836000,97.0,59
1780707840000,97.1,59
1780707844000,96.9,59
1780707848000,97.4,59
1780707852000,97.2,59
1780707856000,97.4,60
1780707860000,97.2,58
1780707864000,97.3,59
1780707868000,97.0,59
1780707872000,97.0,60
1780707876000,97.4,58
1780707880000,96.9,59
1780707884000,97.1,60
1780707888000,97.4,59
1780707892000,97.4,58
1780707896000,97.3,59
1780707900000,97.0,58
1780707904000,96.9,58
1780707908000,97.0,59
1780707912000,97.1,59
1780707916000,97.0,58
1780707920000,96.9,58
1780707924000,97.3,59
1780707928000,96.9,59
1780707932000,97.0,59
1780707936000,97.2,58
1780707940000,97.2,59
1780707944000,97.3,58
1780707948000,97.2,59
1780707952000,96.9,59
1780707956000,97.3,59
1780707960000,97.2,59
1780707964000,97.0,59
1780707968000,97.4,59
1780707972000,97.0,59
1780707976000,97.3,58
1780707980000,97.0,58
1780707984000,96.9,58
1780707988000,97.4,58
1780707992000,97.1,59
1780707996000,97.3,58
1780708000000,96.9,57
1780708004000,97.5,59
1780708008000,97.2,58
1780708012000,97.0,58
1780708016000,97.5,59
1780708020000,97.1,58
1780708024000,97.4,57
1780708028000,97.2,58
1780708032000,97.5,59
1780708036000,96.9,59
1780708040000,96.9,58
1780708044000,97.5,58
1780708048000,97.5,58
1780708052000,97.1,59
1780708056000,97.3,58
1780708060000,97.2,58
1780708064000,97.1,59
1780708068000,97.4,59
1780708072000,97.3,58
1780708076000,97.3,57
1780708080000,97.0,58
1780708084000,97.5,58
1780708088000,97.4,58
1780708092000,97.3,57
1780708096000,97.0,57
1780708100000,96.9,59
1780708104000,97.2,58
1780708108000,97.2,59
1780708112000,97.2,58
1780708116000,97.0,57
1780708120000,97.1,58
1780708124000,97.4,59
1780708128000,97.5,57
1780708132000,97.1,57
1780708136000,97.4,59
1780708140000,97.0,57
1780708144000,97.2,57
1780708148000,97.2,58
1780708152000,97.1,59
1780708156000,97.2,58
1780708160000,97.1,59
1780708164000,97.0,58
1780708168000,97.4,58
1780708172000,97.3,58
1780708176000,97.0,58
1780708180000,97.1,57
1780708184000,97.1,58
1780708188000,97.3,58
1780708192000,97.2,58
1780708196000,97.0,57
1780708200000,97.4,58
1780708204000,97.4,57
1780708208000,96.9,58
1780708212000,97.4,57
1780708216000,97.0,57
1780708220000,97.3,57
1780708224000,97.4,58
1780708228000,97.2,57
1780708232000,96.9,58
1780708236000,97.0,57
1780708240000,97.0,59
1780708244000,96.9,58
1780708248000,97.4,58
1780708252000,97.2,58
1780708256000,97.1,57
1780708260000,97.1,57
1780708264000,97.1,58
1780708268000,97.3,57
1780708272000,97.3,58
1780708276000,97.4,58
1780708280000,97.4,57
1780708284000,97.2,58
1780708288000,97.4,58
1780708292000,97.3,57
1780708296000,97.1,57
1780708300000,96.9,58
1780708304000,97.0,58
1780708308000,97.2,58
1780708312000,97.2,56
1780708316000,97.0,58
1780708320000,97.2,57
1780708324000,97.3,57
1780708328000,97.1,57
1780708332000,96.9,56
1780708336000,96.9,57
1780708340000,97.3,57
1780708344000,97.2,57
1780708348000,97.0,57
1780708352000,97.1,57
1780708356000,97.4,57
1780708360000,97.4,57
1780708364000,97.1,57
1780708368000,97.4,56
1780708372000,96.8,57
1780708376000,97.1,57
1780708380000,97.0,58
1780708384000,97.3,57
1780708388000,96.9,58
1780708392000,97.3,57
1780708396000,96.8,57
1780708400000,97.4,56
1780708404000,97.0,57
1780708408000,96.9,57
1780708412000,97.2,57
1780708416000,97.0,56
1780708420000,96.9,56
1780708424000,96.9,58
1780708428000,96.9,57
1780708432000,96.9,56
1780708436000,96.9,56
1780708440000,97.4,58
1780708444000,97.0,56
1780708448000,97.2,58
1780708452000,97.0,57
1780708456000,97.3,56
1780708460000,97.3,58
1780708464000,97.1,56
1780708468000,97.2,56
1780708472000,97.3,57
1780708476000,97.2,56
1780708480000,96.9,57
1780708484000,97.1,57
1780708488000,97.0,57
1780708492000,97.2,58
1780708496000,96.9,57
1780708500000,97.3,56
1780708504000,97.0,56
1780708508000,97.0,56
1780708512000,96.8,56
1780708516000,97.3,57
1780708520000,97.2,56
1780708524000,97.1,57
1780708528000,96.8,56
1780708532000,97.3,57
1780708536000,97.1,56
1780708540000,96.9,57
1780708544000,97.0,57
1780708548000,97.2,57
1780708552000,96.9,56
1780708556000,97.1,57
1780708560000,96.9,56
1780708564000,96.9,56
1780708568000,96.7,57
1780708572000,96.9,56
1780708576000,96.7,57
1780708580000,97.2,57
1780708584000,97.2,57
1780708588000,96.7,57
1780708592000,97.3,56
1780708596000,97.2,57
1780708600000,97.0,57
1780708604000,96.9,57
1780708608000,97.0,57
1780708612000,96.7,56
1780708616000,96.9,55
1780708620000,97.1,56
1780708624000,97.0,57
1780708628000,97.0,57
1780708632000,96.9,56
1780708636000,96.7,56
1780708640000,96.7,56
1780708644000,96.7,57
1780708648000,97.1,56
1780708652000,96.7,56
1780708656000,97.1,56
1780708660000,96.7,56
1780708664000,96.9,56
1780708668000,97.2,57
1780708672000,97.0,56
1780708676000,97.1,57
1780708680000,97.1,57
1780708684000,97.0,55
1780708688000,96.9,57
1780708692000,97.1,57
1780708696000,97.1,57
1780708700000,97.1,56
1780708704000,96.7,56
1780708708000,97.0,56
1780708712000,96.8,55
1780708716000,96.9,56
1780708720000,97.1,55
1780708724000,97.2,57
1780708728000,96.9,57
1780708732000,97.1,56
1780708736000,96.7,56
1780708740000,96.6,55
1780708744000,97.0,56
1780708748000,96.8,56
1780708752000,96.9,56
1780708756000,97.1,56
1780708760000,96.8,57
1780708764000,96.9,56
1780708768000,96.7,57
1780708772000,96.9,57
1780708776000,97.1,56
1780708780000,96.5,56
1780708784000,96.6,56
1780708788000,96.8,56
1780708792000,96.6,56
1780708796000,97.0,55
1780708800000,96.9,55
1780708804000,96.9,55
1780708808000,96.9,56
1780708812000,96.8,56
1780708816000,96.7,56
1780708820000,96.5,56
1780708824000,96.9,57
1780708828000,96.6,56
1780708832000,96.7,56
1780708836000,96.6,55
1780708840000,96.7,55
1780708844000,97.0,55
1780708848000,96.7,56
1780708852000,97.0,56
1780708856000,96.4,55
1780708860000,96.5,55
1780708864000,97.0,57
1780708868000,97.0,56
1780708872000,96.6,56
1780708876000,96.7,56
1780708880000,96.7,55
1780708884000,96.6,56
1780708888000,96.8,55
1780708892000,96.4,56
1780708896000,96.8,55
1780708900000,96.6,56
1780708904000,97.0,55
1780708908000,96.5,55
1780708912000,96.8,55
1780708916000,96.8,55
1780708920000,96.4,55
1780708924000,96.8,56
1780708928000,96.9,56
1780708932000,96.4,55
1780708936000,96.6,54
1780708940000,96.4,55
1780708944000,96.9,55
1780708948000,96.8,55
1780708952000,96.4,56
1780708956000,96.7,56
1780708960000,96.7,55
1780708964000,96.4,56
1780708968000,96.8,55
1780708972000,96.3,56
1780708976000,96.6,55
1780708980000,96.3,56
1780708984000,96.3,56
1780708988000,96.3,55
1780708992000,96.3,55
1780708996000,96.5,55
1780709000000,96.7,56
1780709004000,96.7,56
1780709008000,96.2,55
1780709012000,96.4,55
1780709016000,96.7,55
1780709020000,96.7,56
1780709024000,96.4,55
1780709028000,96.2,56
1780709032000,96.2,55
1780709036000,96.5,55
1780709040000,96.4,56
1780709044000,96.2,55
1780709048000,96.3,56
1780709052000,96.7,55
1780709056000,96.7,55
1780709060000,96.4,54
1780709064000,96.7,54
1780709068000,96.7,55
1780709072000,96.5,54
1780709076000,96.6,56
1780709080000,96.3,55
1780709084000,96.5,55
1780709088000,96.5,55
1780709092000,96.6,56
1780709096000,96.3,55
1780709100000,96.6,55
1780709104000,96.3,55
1780709108000,96.4,54
1780709112000,96.2,54
1780709116000,96.1,54
1780709120000,96.1,55
1780709124000,96.1,56
1780709128000,96.2,55
1780709132000,96.4,55
1780709136000,96.2,56
1780709140000,96.2,55
1780709144000,96.4,55
1780709148000,96.4,56
1780709152000,96.3,54
1780709156000,96.2,56
1780709160000,96.3,55
1780709164000,96.5,55
1780709168000,96.5,56
1780709172000,96.4,55
1780709176000,96.1,56
1780709180000,96.4,54
1780709184000,96.3,55
1780709188000,96.2,55
1780709192000,96.1,55
1780709196000,96.3,55
1780709200000,96.4,54
1780709204000,96.2,55
1780709208000,96.5,55
1780709212000,96.4,54
1780709216000,96.3,54
1780709220000,96.5,54
1780709224000,96.0,55
1780709228000,96.1,56
1780709232000,96.2,54
1780709236000,96.2,54
1780709240000,96.3,56
1780709244000,96.1,54
1780709248000,96.1,55
1780709252000,96.4,54
1780709256000,95.9,55
1780709260000,96.4,55
1780709264000,96.1,54
1780709268000,96.2,55
1780709272000,96.2,54
1780709276000,96.4,55
1780709280000,95.9,55
1780709284000,96.4,55
1780709288000,95.8,55
1780709292000,95.9,54
1780709296000,96.3,55
1780709300000,96.3,54
1780709304000,95.8,54
1780709308000,96.2,55
1780709312000,95.9,54
1780709316000,95.9,55
1780709320000,96.1,55
1780709324000,96.0,55
1780709328000,96.0,54
1780709332000,95.9,55
1780709336000,95.9,54
1780709340000,96.1,55
1780709344000,96.0,55
1780709348000,96.2,55
1780709352000,95.8,54
1780709356000,95.8,54
1780709360000,96.0,55
1780709364000,96.2,55
1780709368000,96.1,54
1780709372000,96.1,56
1780709376000,96.0,55
1780709380000,95.7,55
1780709384000,95.8,55
1780709388000,95.9,55
1780709392000,95.7,55
1780709396000,96.0,54
1780709400000,95.9,54
1780709404000,95.8,54
1780709408000,95.8,54
1780709412000,96.0,54
1780709416000,96.1,54
1780709420000,96.0,55
1780709424000,96.2,54
1780709428000,96.0,55
1780709432000,96.0,54
1780709436000,96.1,55
1780709440000,95.7,54
1780709444000,96.0,55
1780709448000,95.8,55
1780709452000,96.2,54
1780709456000,96.0,55
1780709460000,95.7,54
1780709464000,95.6,54
1780709468000,95.7,54
1780709472000,95.9,54
1780709476000,95.6,54
1780709480000,96.0,54
1780709484000,95.7,55
1780709488000,95.7,54
1780709492000,95.8,55
1780709496000,96.0,55
1780709500000,96.0,54
1780709504000,96.0,54
1780709508000,96.0,54
1780709512000,95.7,55
1780709516000,95.7,53
1780709520000,95.7,54
1780709524000,95.9,53
1780709528000,95.8,55
1780709532000,95.7,54
1780709536000,96.0,54
1780709540000,95.8,53
1780709544000,95.9,53
1780709548000,95.7,55
1780709552000,96.0,54
1780709556000,95.8,53
1780709560000,95.9,55
1780709564000,95.7,54
1780709568000,95.8,54
1780709572000,95.6,54
1780709576000,95.7,55
1780709580000,95.8,55
1780709584000,95.9,54
1780709588000,95.5,54
1780709592000,95.9,54
1780709596000,95.6,55
1780709600000,95.4,54
1780709604000,95.4,53
1780709608000,95.6,54
1780709612000,95.4,55
1780709616000,95.8,55
1780709620000,95.4,55
1780709624000,95.7,55
1780709628000,95.4,54
1780709632000,95.5,53
1780709636000,95.9,55
1780709640000,95.9,55
1780709644000,95.8,54
1780709648000,95.4,55
1780709652000,95.6,54
1780709656000,95.8,55
1780709660000,95.8,53
1780709664000,95.4,53
1780709668000,95.6,55
1780709672000,95.4,55
1780709676000,95.3,55
1780709680000,95.6,54
1780709684000,95.8,54
1780709688000,95.7,54
1780709692000,95.2,54
1780709696000,95.6,53
1780709700000,95.8,54
1780709704000,95.4,54
1780709708000,95.2,54
1780709712000,95.2,55
1780709716000,95.3,54
1780709720000,95.6,54
1780709724000,95.7,54
1780709728000,95.3,55
1780709732000,95.7,53
1780709736000,95.7,55
1780709740000,95.6,53
1780709744000,95.7,54
1780709748000,95.6,54
1780709752000,95.3,55
1780709756000,95.7,53
1780709760000,95.5,53
1780709764000,95.3,55
1780709768000,95.2,55
1780709772000,95.1,55
1780709776000,95.2,55
1780709780000,95.6,53
1780709784000,95.4,55
1780709788000,95.3,54
1780709792000,95.4,53
1780709796000,95.1,55
1780709800000,95.4,54
1780709804000,95.6,53
1780709808000,95.1,55
1780709812000,95.1,54
1780709816000,95.3,55
1780709820000,95.1,55
1780709824000,95.5,55
1780709828000,95.2,54
1780709832000,95.2,55
1780709836000,95.1,54
1780709840000,95.6,55
1780709844000,95.1,54
1780709848000,95.1,54
1780709852000,95.4,54
1780709856000,95.6,54
1780709860000,95.5,54
1780709864000,95.6,55
1780709868000,95.0,55
1780709872000,95.3,54
1780709876000,95.0,55
1780709880000,95.1,54
1780709884000,95.1,53
1780709888000,95.1,55
1780709892000,95.2,54
1780709896000,95.2,54
1780709900000,95.4,54
1780709904000,95.0,54
1780709908000,95.5,54
1780709912000,95.0,54
1780709916000,95.5,55
1780709920000,95.3,54
1780709924000,95.0,54
1780709928000,95.0,55
1780709932000,95.2,54
1780709936000,95.3,55
1780709940000,95.4,53
1780709944000,95.1,53
1780709948000,95.0,53
1780709952000,95.4,53
1780709956000,95.4,54
1780709960000,95.1,55
1780709964000,95.2,55
1780709968000,95.5,55
1780709972000,95.4,53
1780709976000,95.2,53
1780709980000,94.9,54
1780709984000,95.5,54
1780709988000,95.5,55
1780709992000,95.0,54
1780709996000,94.9,54
1780710000000,95.1,54
1780710004000,95.0,53
1780710008000,95.2,53
1780710012000,94.9,53
1780710016000,95.2,54
1780710020000,94.9,54
1780710024000,95.4,54
1780710028000,95.4,53
1780710032000,95.0,54
1780710036000,95.1,54
1780710040000,95.0,54
1780710044000,94.9,54
1780710048000,94.8,53
1780710052000,95.4,54
1780710056000,95.0,54
1780710060000,94.8,54
1780710064000,95.1,54
1780710068000,95.3,53
1780710072000,95.2,54
1780710076000,95.0,54
1780710080000,94.9,53
1780710084000,95.3,54
1780710088000,95.0,54
1780710092000,95.3,55
1780710096000,95.0,53
1780710100000,95.2,55
1780710104000,95.0,53
1780710108000,94.8,55
1780710112000,95.2,54
1780710116000,95.1,55
1780710120000,94.9,55
1780710124000,94.8,54
1780710128000,95.1,54
1780710132000,94.9,54
1780710136000,95.1,55
1780710140000,94.8,53
1780710144000,95.0,54
1780710148000,95.2,54
1780710152000,94.8,55
1780710156000,94.7,54
1780710160000,94.8,54
1780710164000,94.8,55
1780710168000,94.7,54
1780710172000,95.1,55
1780710176000,95.3,54
1780710180000,94.9,53
1780710184000,95.2,55
1780710188000,95.0,54
1780710192000,94.7,54
1780710196000,94.8,53
1780710200000,95.0,53
1780710204000,94.8,53
1780710208000,95.2,53
1780710212000,94.9,54
1780710216000,95.1,54
1780710220000,94.9,55
1780710224000,95.2,54
1780710228000,94.8,54
1780710232000,95.1,54
1780710236000,94.7,54
1780710240000,94.8,55
1780710244000,94.7,54
1780710248000,94.8,53
1780710252000,94.9,53
1780710256000,94.9,55
1780710260000,95.0,53
1780710264000,94.8,53
1780710268000,94.8,55
1780710272000,95.1,54
1780710276000,95.0,54
1780710280000,94.9,54
1780710284000,94.7,54
1780710288000,95.1,54
1780710292000,94.9,53
1780710296000,94.7,54
1780710300000,95.2,54
1780710304000,94.6,55
1780710308000,94.7,55
1780710312000,95.0,53
1780710316000,94.9,55
1780710320000,95.0,54
1780710324000,94.9,55
1780710328000,95.1,55
1780710332000,95.0,55
1780710336000,94.8,54
1780710340000,94.7,54
1780710344000,94.6,54
1780710348000,94.6,55
1780710352000,94.8,55
1780710356000,94.8,55
1780710360000,95.1,55
1780710364000,95.0,54
1780710368000,95.0,55
1780710372000,95.1,54
1780710376000,94.7,55
1780710380000,94.6,53
1780710384000,94.8,53
1780710388000,95.1,55
1780710392000,94.9,55
1780710396000,94.7,54
1780710400000,95.1,54
1780710404000,95.0,54
1780710408000,94.9,53
1780710412000,95.0,54
1780710416000,94.6,54
1780710420000,94.7,55
1780710424000,94.8,55
1780710428000,95.0,54
1780710432000,95.0,54
1780710436000,94.9,55
1780710440000,94.7,53
1780710444000,94.8,53
1780710448000,94.9,54
1780710452000,94.8,54
1780710456000,94.8,55
1780710460000,95.1,54
1780710464000,94.9,54
1780710468000,95.1,54
1780710472000,94.8,54
1780710476000,94.9,54
1780710480000,94.5,54
1780710484000,94.6,54
1780710488000,94.7,54
1780710492000,94.8,54
1780710496000,95.0,54
1780710500000,95.1,54
1780710504000,95.0,55
1780710508000,94.8,55
1780710512000,94.5,54
1780710516000,94.8,54
1780710520000,94.7,55
1780710524000,94.7,54
1780710528000,94.9,54
1780710532000,94.5,54
1780710536000,95.0,54
1780710540000,94.6,54
1780710544000,94.8,55
1780710548000,94.8,54
1780710552000,94.7,54
1780710556000,94.8,55
1780710560000,94.6,54
1780710564000,95.1,54
1780710568000,95.0,54
1780710572000,94.8,55
1780710576000,94.7,55
1780710580000,95.1,55
1780710584000,94.8,54
1780710588000,94.6,55
1780710592000,94.6,54
1780710596000,95.1,55
1780710600000,95.0,54
1780710604000,95.0,54
1780710608000,94.6,55
1780710612000,94.8,54
1780710616000,94.6,55
1780710620000,94.7,55
1780710624000,94.8,55
1780710628000,95.1,54
1780710632000,94.8,54
1780710636000,94.6,55
1780710640000,94.8,54
1780710644000,94.7,54
1780710648000,94.7,54
1780710652000,94.8,54
1780710656000,94.5,54
1780710660000,95.0,54
1780710664000,94.9,55
1780710668000,94.6,54
1780710672000,95.1,55
1780710676000,94.6,54
1780710680000,94.7,54
1780710684000,94.5,54
1780710688000,95.1,54
1780710692000,94.9,54
1780710696000,94.7,56
1780710700000,94.9,54
1780710704000,94.5,55
1780710708000,94.9,55
1780710712000,94.6,55
1780710716000,94.7,54
1780710720000,94.9,55
1780710724000,94.7,55
1780710728000,94.6,54
1780710732000,94.6,55
1780710736000,94.8,55
1780710740000,94.8,55
1780710744000,94.9,54
1780710748000,95.1,54
1780710752000,94.6,54
1780710756000,95.1,56
1780710760000,94.9,55
1780710764000,94.9,55
1780710768000,95.1,55
1780710772000,94.6,55
